country_id,date,cases,deaths,cases_14_100k,cases_100k
AF,3/27/2020,75,1,0.18,0.2
AF,3/28/2020,91,2,0.21,0.24
AF,3/29/2020,106,3,0.24,0.28
AF,3/30/2020,114,4,0.24,0.3
AF,3/31/2020,141,4,0.31,0.37
AF,4/1/2020,166,4,0.38,0.44
AF,4/2/2020,192,4,0.45,0.5
AF,4/3/2020,235,4,0.55,0.62
AF,4/4/2020,235,4,0.55,0.62
AF,4/5/2020,270,5,0.62,0.71
AF,4/6/2020,299,7,0.68,0.79
AF,4/7/2020,337,7,0.78,0.89
AF,4/8/2020,367,11,0.77,0.96
AF,4/9/2020,423,14,0.91,1.11
AF,4/10/2020,484,15,1.03,1.27
AF,4/11/2020,521,15,1.09,1.37
AF,4/12/2020,555,18,1.16,1.46
AF,4/13/2020,607,18,1.22,1.6
AF,4/14/2020,665,21,1.31,1.75
AF,4/15/2020,714,23,1.37,1.88
AF,4/16/2020,784,25,1.44,2.06
AF,4/17/2020,794,29,1.47,2.09
AF,4/18/2020,845,30,1.51,2.22
AF,4/19/2020,908,30,1.6,2.39
AF,4/20/2020,996,33,1.73,2.62
AF,4/21/2020,1031,35,1.75,2.71
AF,4/22/2020,1092,36,1.76,2.87
AF,4/23/2020,1176,40,1.82,3.09
AF,4/24/2020,1281,42,2,3.37
AF,4/25/2020,1351,43,2.09,3.55
AF,4/26/2020,1463,47,2.25,3.85
AF,4/27/2020,1531,57,2.28,4.02
AF,4/28/2020,1703,57,2.6,4.48
AF,4/29/2020,1827,60,2.74,4.8
AF,4/30/2020,1949,60,3.04,5.12
AF,5/1/2020,2171,64,3.49,5.71
AF,5/2/2020,2335,68,3.75,6.14
AF,5/3/2020,2469,72,3.87,6.49
AF,5/4/2020,2704,85,4.4,7.11
AF,5/5/2020,2894,90,4.74,7.61
AF,5/6/2020,3224,95,5.38,8.47
AF,5/7/2020,3392,104,5.55,8.92
AF,5/8/2020,3563,106,5.81,9.37
AF,5/9/2020,3778,109,6.09,9.93
AF,5/10/2020,4033,115,6.58,10.6
AF,5/11/2020,4402,120,7.09,11.57
AF,5/12/2020,4687,122,7.52,12.32
AF,5/13/2020,4967,127,7.93,13.06
AF,5/14/2020,5226,130,8.03,13.74
AF,5/15/2020,5339,136,7.9,14.03
AF,5/16/2020,6402,168,10.34,16.83
AF,5/17/2020,6402,168,9.72,16.83
AF,5/18/2020,6664,169,9.91,17.52
AF,5/19/2020,7072,173,10.12,18.59
AF,5/20/2020,7653,178,11.2,20.12
AF,5/21/2020,8145,187,12.04,21.41
AF,5/22/2020,8676,193,12.88,22.81
AF,5/23/2020,9216,205,13.62,24.23
AF,5/24/2020,9998,216,14.71,26.28
AF,5/25/2020,10582,218,15.5,27.82
AF,5/26/2020,11173,219,16.31,29.37
AF,5/27/2020,11831,220,17.36,31.1
AF,5/28/2020,12456,227,18.71,32.74
AF,5/29/2020,13036,235,17.44,34.27
AF,5/30/2020,13659,246,19.08,35.91
AF,5/31/2020,14525,249,20.66,38.18
AF,6/1/2020,15205,257,21.38,39.97
AF,6/2/2020,15750,265,21.28,41.4
AF,6/3/2020,16509,270,21.99,43.4
AF,6/4/2020,17267,294,22.58,45.39
AF,6/5/2020,18054,300,23.23,47.46
AF,6/6/2020,18969,309,23.58,49.86
AF,6/7/2020,19551,327,23.58,51.39
AF,6/8/2020,20342,357,24.1,53.47
AF,6/9/2020,20917,369,23.88,54.98
AF,6/10/2020,21459,384,23.67,56.41
AF,6/11/2020,22143,405,23.94,58.21
AF,6/12/2020,22890,426,24.27,60.17
AF,6/13/2020,23546,446,23.71,61.9
AF,6/14/2020,24102,451,23.39,63.36
AF,6/15/2020,24766,471,23.7,65.1
AF,6/16/2020,25527,478,23.71,67.1
AF,6/17/2020,26310,491,23.77,69.16
AF,6/18/2020,26874,504,23.19,70.64
AF,6/19/2020,27532,546,22.51,72.37
AF,6/20/2020,27878,548,21.89,73.28
AF,6/21/2020,28424,569,21.25,74.72
AF,6/22/2020,28833,581,20.81,75.79
AF,6/23/2020,29143,598,20.2,76.61
AF,6/24/2020,29481,618,19.29,77.5
AF,6/25/2020,29715,639,17.94,78.11
AF,6/26/2020,30175,675,17.43,79.32
AF,6/27/2020,30451,683,16.69,80.05
AF,6/28/2020,30616,703,15.38,80.48
AF,6/29/2020,30967,721,14.3,81.4
AF,6/30/2020,31238,733,12.95,82.12
AF,7/1/2020,31517,746,12.21,82.85
AF,7/2/2020,31836,774,11.31,83.69
AF,7/3/2020,32022,807,10.89,84.18
AF,7/4/2020,32324,819,10.25,84.97
AF,7/5/2020,32672,826,10.09,85.88
AF,7/6/2020,32951,864,10.01,86.62
AF,7/7/2020,33384,920,10.26,87.76
AF,7/8/2020,33594,936,10.2,88.31
AF,7/9/2020,33653,937,9.14,88.46
AF,7/10/2020,33908,957,9.09,89.13
AF,7/11/2020,34366,994,9.86,90.34
AF,7/12/2020,34451,1010,9.16,90.56
AF,7/13/2020,34451,1010,8.45,90.56
AF,7/14/2020,34455,1012,7.72,90.57
AF,7/15/2020,34740,1045,7.63,91.32
AF,7/16/2020,34994,1094,7.81,91.99
AF,7/17/2020,35070,1115,7.22,92.19
AF,7/18/2020,35289,1147,6.88,92.76
AF,7/19/2020,35301,1164,6.18,92.8
AF,7/20/2020,35475,1181,5.5,93.25
AF,7/21/2020,35615,1186,5.31,93.62
AF,7/22/2020,35727,1190,5.45,93.92
AF,7/23/2020,35915,1211,5.28,94.41
AF,7/24/2020,35928,1211,4.11,94.44
AF,7/25/2020,36036,1246,4.17,94.73
AF,7/26/2020,36157,1259,4.48,95.05
AF,7/27/2020,36263,1269,4.75,95.32
AF,7/28/2020,36368,1270,4.28,95.6
AF,7/29/2020,36471,1271,3.88,95.87
AF,7/30/2020,36471,1271,3.68,95.87
AF,7/31/2020,36542,1271,3.29,96.06
AF,8/1/2020,36710,1283,3.7,96.5
AF,8/2/2020,36710,1283,3.25,96.5
AF,8/3/2020,36710,1284,2.88,96.5
AF,8/4/2020,36747,1288,2.68,96.6
AF,8/5/2020,36829,1294,2.4,96.81
AF,8/6/2020,36896,1298,2.54,96.99
AF,8/7/2020,36937,1298,2.37,97.1
AF,8/8/2020,37015,1307,2.26,97.3
AF,8/9/2020,37054,1312,2.08,97.4
AF,8/10/2020,37054,1312,1.8,97.4
AF,8/11/2020,37054,1312,1.53,97.4
AF,8/12/2020,37269,1344,2.1,97.97
AF,8/13/2020,37345,1354,2.11,98.17
AF,8/14/2020,37424,1363,1.88,98.38
AF,8/15/2020,37431,1363,1.9,98.39
AF,8/16/2020,37551,1370,2.21,98.71
AF,8/17/2020,37596,1375,2.23,98.83
AF,8/18/2020,37599,1375,2.02,98.84
AF,8/19/2020,37599,1375,1.85,98.84
AF,8/20/2020,37759,1383,2.16,99.26
AF,8/21/2020,37856,1385,2.21,99.51
AF,8/22/2020,37894,1385,2.21,99.61
AF,8/23/2020,37999,1387,2.48,99.89
AF,8/24/2020,37999,1387,2.48,99.89
AF,8/25/2020,38070,1397,2.11,100.07
AF,8/26/2020,38071,1397,1.91,100.08
AF,8/27/2020,38126,1401,1.85,100.22
AF,8/28/2020,38129,1401,1.83,100.23
AF,8/29/2020,38140,1402,1.55,100.26
AF,8/30/2020,38143,1402,1.44,100.27
AF,8/31/2020,38162,1402,1.48,100.32
AF,9/1/2020,38196,1406,1.57,100.41
AF,9/2/2020,38205,1406,1.17,100.43
AF,9/3/2020,38243,1409,1.02,100.53
AF,9/4/2020,38288,1410,1.04,100.65
AF,9/5/2020,38304,1410,0.8,100.69
AF,9/6/2020,38324,1410,0.85,100.74
AF,9/7/2020,38398,1412,0.86,100.94
AF,9/8/2020,38494,1415,1.11,101.19
AF,9/9/2020,38520,1418,1.04,101.26
AF,9/10/2020,38544,1420,1.09,101.32
AF,9/11/2020,38572,1420,1.14,101.39
AF,9/12/2020,38606,1420,1.22,101.48
AF,9/13/2020,38641,1420,1.26,101.58
AF,9/14/2020,38716,1420,1.37,101.77
AF,9/15/2020,38815,1426,1.6,102.03
AF,9/16/2020,38855,1436,1.61,102.14
AF,9/17/2020,38872,1436,1.54,102.18
AF,9/18/2020,38872,1436,1.49,102.18
AF,9/19/2020,38919,1437,1.56,102.31
AF,9/20/2020,39044,1441,1.7,102.63
AF,9/21/2020,39044,1441,1.45,102.63
AF,9/22/2020,39074,1444,1.46,102.71
AF,9/23/2020,39145,1446,1.58,102.9
AF,9/24/2020,39170,1451,1.57,102.97
AF,9/25/2020,39186,1451,1.52,103.01
AF,9/26/2020,39192,1453,1.45,103.02
AF,9/27/2020,39227,1453,1.34,103.12
AF,9/28/2020,39227,1453,1.08,103.12
AF,9/29/2020,39239,1456,1.01,103.15
AF,9/30/2020,39254,1458,1,103.19
AF,10/1/2020,39268,1458,1.04,103.22
AF,10/2/2020,39285,1458,0.96,103.27
AF,10/3/2020,39290,1458,0.65,103.28
AF,10/4/2020,39297,1462,0.67,103.3
AF,10/5/2020,39341,1462,0.7,103.42
AG,12/31/2019,0,0,0,0
AG,1/1/2020,0,0,0,0
AG,1/2/2020,0,0,0,0
AG,1/3/2020,0,0,0,0
AG,1/4/2020,0,0,0,0
AG,1/5/2020,0,0,0,0
AG,1/6/2020,0,0,0,0
AG,1/7/2020,0,0,0,0
AG,1/8/2020,0,0,0,0
AG,1/9/2020,0,0,0,0
AG,1/10/2020,0,0,0,0
AG,1/11/2020,0,0,0,0
AG,1/12/2020,0,0,0,0
AG,1/13/2020,0,0,0,0
AG,1/14/2020,0,0,0,0
AG,1/15/2020,0,0,0,0
AG,1/16/2020,0,0,0,0
AG,1/17/2020,0,0,0,0
AG,1/18/2020,0,0,0,0
AG,1/19/2020,0,0,0,0
AG,1/20/2020,0,0,0,0
AG,1/21/2020,0,0,0,0
AG,1/22/2020,0,0,0,0
AG,1/23/2020,0,0,0,0
AG,1/24/2020,0,0,0,0
AG,1/25/2020,0,0,0,0
AG,1/26/2020,0,0,0,0
AG,1/27/2020,0,0,0,0
AG,1/28/2020,0,0,0,0
AG,1/29/2020,0,0,0,0
AG,1/30/2020,0,0,0,0
AG,1/31/2020,0,0,0,0
AG,2/1/2020,0,0,0,0
AG,2/2/2020,0,0,0,0
AG,2/3/2020,0,0,0,0
AG,2/4/2020,0,0,0,0
AG,2/5/2020,0,0,0,0
AG,2/6/2020,0,0,0,0
AG,2/7/2020,0,0,0,0
AG,2/8/2020,0,0,0,0
AG,2/9/2020,0,0,0,0
AG,2/10/2020,0,0,0,0
AG,2/11/2020,0,0,0,0
AG,2/12/2020,0,0,0,0
AG,2/13/2020,0,0,0,0
AG,2/14/2020,0,0,0,0
AG,2/15/2020,0,0,0,0
AG,2/16/2020,0,0,0,0
AG,2/17/2020,0,0,0,0
AG,2/18/2020,0,0,0,0
AG,2/19/2020,0,0,0,0
AG,2/20/2020,0,0,0,0
AG,2/21/2020,0,0,0,0
AG,2/22/2020,0,0,0,0
AG,2/23/2020,0,0,0,0
AG,2/24/2020,0,0,0,0
AG,2/25/2020,0,0,0,0
AG,2/26/2020,0,0,0,0
AG,2/27/2020,0,0,0,0
AG,2/28/2020,0,0,0,0
AG,2/29/2020,0,0,0,0
AG,3/1/2020,0,0,0,0
AG,3/2/2020,0,0,0,0
AG,3/3/2020,0,0,0,0
AG,3/4/2020,0,0,0,0
AG,3/5/2020,0,0,0,0
AG,3/6/2020,0,0,0,0
AG,3/7/2020,0,0,0,0
AG,3/8/2020,0,0,0,0
AG,3/9/2020,0,0,0,0
AG,3/10/2020,0,0,0,0
AG,3/11/2020,0,0,0,0
AG,3/12/2020,0,0,0,0
AG,3/13/2020,0,0,0,0
AG,3/14/2020,0,0,0,0
AG,3/15/2020,1,0,1.03,1.03
AG,3/16/2020,1,0,1.03,1.03
AG,3/17/2020,1,0,1.03,1.03
AG,3/18/2020,1,0,1.03,1.03
AG,3/19/2020,1,0,1.03,1.03
AG,3/20/2020,1,0,1.03,1.03
AG,3/21/2020,1,0,1.03,1.03
AG,3/22/2020,1,0,1.03,1.03
AG,3/23/2020,1,0,1.03,1.03
AG,3/24/2020,1,0,1.03,1.03
AG,3/25/2020,3,0,3.09,3.09
AG,3/26/2020,3,0,3.09,3.09
AG,3/27/2020,7,0,7.21,7.21
AG,3/28/2020,7,0,6.18,7.21
AG,3/29/2020,7,0,6.18,7.21
AG,3/30/2020,7,0,6.18,7.21
AG,3/31/2020,7,0,6.18,7.21
AG,4/1/2020,7,0,6.18,7.21
AG,4/2/2020,7,0,6.18,7.21
AG,4/3/2020,9,0,8.24,9.27
AG,4/4/2020,15,0,14.42,15.45
AG,4/5/2020,15,0,14.42,15.45
AG,4/6/2020,15,0,14.42,15.45
AG,4/7/2020,15,0,12.36,15.45
AG,4/8/2020,15,0,12.36,15.45
AG,4/9/2020,15,0,8.24,15.45
AG,4/10/2020,19,2,12.36,19.56
AG,4/11/2020,21,2,14.42,21.62
AG,4/12/2020,21,2,14.42,21.62
AG,4/13/2020,21,2,14.42,21.62
AG,4/14/2020,23,2,16.48,23.68
AG,4/15/2020,23,2,16.48,23.68
AG,4/16/2020,23,2,14.42,23.68
AG,4/17/2020,23,2,8.24,23.68
AG,4/18/2020,23,2,8.24,23.68
AG,4/19/2020,23,2,8.24,23.68
AG,4/20/2020,23,2,8.24,23.68
AG,4/21/2020,23,3,8.24,23.68
AG,4/22/2020,24,3,9.27,24.71
AG,4/23/2020,24,3,5.15,24.71
AG,4/24/2020,24,3,3.09,24.71
AG,4/25/2020,24,3,3.09,24.71
AG,4/26/2020,24,3,3.09,24.71
AG,4/27/2020,24,3,1.03,24.71
AG,4/28/2020,24,3,1.03,24.71
AG,4/29/2020,24,3,1.03,24.71
AG,4/30/2020,24,3,1.03,24.71
AG,5/1/2020,24,3,1.03,24.71
AG,5/2/2020,25,3,2.06,25.74
AG,5/3/2020,25,3,2.06,25.74
AG,5/4/2020,25,3,2.06,25.74
AG,5/5/2020,25,3,1.03,25.74
AG,5/6/2020,25,3,1.03,25.74
AG,5/7/2020,25,3,1.03,25.74
AG,5/8/2020,25,3,1.03,25.74
AG,5/9/2020,25,3,1.03,25.74
AG,5/10/2020,25,3,1.03,25.74
AG,5/11/2020,25,3,1.03,25.74
AG,5/12/2020,25,3,1.03,25.74
AG,5/13/2020,25,3,1.03,25.74
AG,5/14/2020,25,3,1.03,25.74
AG,5/15/2020,25,3,0,25.74
AG,5/16/2020,25,3,0,25.74
AG,5/17/2020,25,3,0,25.74
AG,5/18/2020,25,3,0,25.74
AG,5/19/2020,25,3,0,25.74
AG,5/20/2020,25,3,0,25.74
AG,5/21/2020,25,3,0,25.74
AG,5/22/2020,25,3,0,25.74
AG,5/23/2020,25,3,0,25.74
AG,5/24/2020,25,3,0,25.74
AG,5/25/2020,25,3,0,25.74
AG,5/26/2020,25,3,0,25.74
AG,5/27/2020,25,3,0,25.74
AG,5/28/2020,25,3,0,25.74
AG,5/29/2020,25,3,0,25.74
AG,5/30/2020,25,3,0,25.74
AG,5/31/2020,25,3,0,25.74
AG,6/1/2020,25,3,0,25.74
AG,6/2/2020,25,3,0,25.74
AG,6/3/2020,25,3,0,25.74
AG,6/4/2020,26,3,1.03,26.77
AG,6/5/2020,26,3,1.03,26.77
AG,6/6/2020,26,3,1.03,26.77
AG,6/7/2020,26,3,1.03,26.77
AG,6/8/2020,26,3,1.03,26.77
AG,6/9/2020,26,3,1.03,26.77
AG,6/10/2020,26,3,1.03,26.77
AG,6/11/2020,26,3,1.03,26.77
AG,6/12/2020,26,3,1.03,26.77
AG,6/13/2020,26,3,1.03,26.77
AG,6/14/2020,26,3,1.03,26.77
AG,6/15/2020,26,3,1.03,26.77
AG,6/16/2020,26,3,1.03,26.77
AG,6/17/2020,26,3,0,26.77
AG,6/18/2020,26,3,0,26.77
AG,6/19/2020,26,3,0,26.77
AG,6/20/2020,26,3,0,26.77
AG,6/21/2020,26,3,0,26.77
AG,6/22/2020,26,3,0,26.77
AG,6/23/2020,26,3,0,26.77
AG,6/24/2020,26,3,0,26.77
AG,6/25/2020,65,3,40.16,66.93
AG,6/26/2020,65,3,40.16,66.93
AG,6/27/2020,65,3,40.16,66.93
AG,6/28/2020,65,3,40.16,66.93
AG,6/29/2020,65,3,40.16,66.93
AG,6/30/2020,66,3,41.19,67.96
AG,7/1/2020,66,3,41.19,67.96
AG,7/2/2020,66,3,41.19,67.96
AG,7/3/2020,68,3,43.25,70.02
AG,7/4/2020,68,3,43.25,70.02
AG,7/5/2020,68,3,43.25,70.02
AG,7/6/2020,68,3,43.25,70.02
AG,7/7/2020,70,3,45.31,72.08
AG,7/8/2020,70,3,5.15,72.08
AG,7/9/2020,73,3,8.24,75.17
AG,7/10/2020,73,3,8.24,75.17
AG,7/11/2020,74,3,9.27,76.2
AG,7/12/2020,74,3,9.27,76.2
AG,7/13/2020,74,3,8.24,76.2
AG,7/14/2020,74,3,8.24,76.2
AG,7/15/2020,74,3,8.24,76.2
AG,7/16/2020,74,3,6.18,76.2
AG,7/17/2020,74,3,6.18,76.2
AG,7/18/2020,76,3,8.24,78.26
AG,7/19/2020,76,3,8.24,78.26
AG,7/20/2020,76,3,6.18,78.26
AG,7/21/2020,76,3,6.18,78.26
AG,7/22/2020,76,3,3.09,78.26
AG,7/23/2020,76,3,3.09,78.26
AG,7/24/2020,76,3,2.06,78.26
AG,7/25/2020,82,3,8.24,84.44
AG,7/26/2020,82,3,8.24,84.44
AG,7/27/2020,82,3,8.24,84.44
AG,7/28/2020,86,3,12.36,88.55
AG,7/29/2020,86,3,12.36,88.55
AG,7/30/2020,91,3,17.51,93.7
AG,7/31/2020,91,3,15.45,93.7
AG,8/1/2020,91,3,15.45,93.7
AG,8/2/2020,91,3,15.45,93.7
AG,8/3/2020,91,3,15.45,93.7
AG,8/4/2020,92,3,16.48,94.73
AG,8/5/2020,92,3,16.48,94.73
AG,8/6/2020,92,3,16.48,94.73
AG,8/7/2020,92,3,10.3,94.73
AG,8/8/2020,92,3,10.3,94.73
AG,8/9/2020,92,3,10.3,94.73
AG,8/10/2020,92,3,6.18,94.73
AG,8/11/2020,92,3,6.18,94.73
AG,8/12/2020,92,3,1.03,94.73
AG,8/13/2020,92,3,1.03,94.73
AG,8/14/2020,93,3,2.06,95.76
AG,8/15/2020,93,3,2.06,95.76
AG,8/16/2020,93,3,2.06,95.76
AG,8/17/2020,93,3,1.03,95.76
AG,8/18/2020,93,3,1.03,95.76
AG,8/19/2020,93,3,1.03,95.76
AG,8/20/2020,94,3,2.06,96.79
AG,8/21/2020,94,3,2.06,96.79
AG,8/22/2020,94,3,2.06,96.79
AG,8/23/2020,94,3,2.06,96.79
AG,8/24/2020,94,3,2.06,96.79
AG,8/25/2020,94,3,2.06,96.79
AG,8/26/2020,94,3,2.06,96.79
AG,8/27/2020,94,3,1.03,96.79
AG,8/28/2020,94,3,1.03,96.79
AG,8/29/2020,94,3,1.03,96.79
AG,8/30/2020,94,3,1.03,96.79
AG,8/31/2020,94,3,1.03,96.79
AG,9/1/2020,94,3,1.03,96.79
AG,9/2/2020,94,3,0,96.79
AG,9/3/2020,94,3,0,96.79
AG,9/4/2020,95,3,1.03,97.82
AG,9/5/2020,95,3,1.03,97.82
AG,9/6/2020,95,3,1.03,97.82
AG,9/7/2020,95,3,1.03,97.82
AG,9/8/2020,95,3,1.03,97.82
AG,9/9/2020,95,3,1.03,97.82
AG,9/10/2020,95,3,1.03,97.82
AG,9/11/2020,95,3,1.03,97.82
AG,9/12/2020,95,3,1.03,97.82
AG,9/13/2020,95,3,1.03,97.82
AG,9/14/2020,95,3,1.03,97.82
AG,9/15/2020,95,3,1.03,97.82
AG,9/16/2020,95,3,1.03,97.82
AG,9/17/2020,95,3,0,97.82
AG,9/18/2020,95,3,0,97.82
AG,9/19/2020,95,3,0,97.82
AG,9/20/2020,96,3,1.03,98.85
AG,9/21/2020,96,3,1.03,98.85
AG,9/22/2020,96,3,1.03,98.85
AG,9/23/2020,96,3,1.03,98.85
AG,9/24/2020,97,3,2.06,99.88
AG,9/25/2020,98,3,3.09,100.91
AG,9/26/2020,98,3,3.09,100.91
AG,9/27/2020,101,3,6.18,104
AG,9/28/2020,101,3,6.18,104
AG,9/29/2020,101,3,6.18,104
AG,9/30/2020,101,3,6.18,104
AG,10/1/2020,101,3,6.18,104
AG,10/2/2020,106,3,11.33,109.15
AG,10/3/2020,106,3,10.3,109.15
AG,10/4/2020,107,3,11.33,110.18
AG,10/5/2020,107,3,11.33,110.18
AI,12/31/2019,0,0,0,0
AI,1/1/2020,0,0,0,0
AI,1/2/2020,0,0,0,0
AI,1/3/2020,0,0,0,0
AI,1/4/2020,0,0,0,0
AI,1/5/2020,0,0,0,0
AI,1/6/2020,0,0,0,0
AI,1/7/2020,0,0,0,0
AI,1/8/2020,0,0,0,0
AI,1/9/2020,0,0,0,0
AI,1/10/2020,0,0,0,0
AI,1/11/2020,0,0,0,0
AI,1/12/2020,0,0,0,0
AI,1/13/2020,0,0,0,0
AI,1/14/2020,0,0,0,0
AI,1/15/2020,0,0,0,0
AI,1/16/2020,0,0,0,0
AI,1/17/2020,0,0,0,0
AI,1/18/2020,0,0,0,0
AI,1/19/2020,0,0,0,0
AI,1/20/2020,0,0,0,0
AI,1/21/2020,0,0,0,0
AI,1/22/2020,0,0,0,0
AI,1/23/2020,0,0,0,0
AI,1/24/2020,0,0,0,0
AI,1/25/2020,0,0,0,0
AI,1/26/2020,0,0,0,0
AI,1/27/2020,0,0,0,0
AI,1/28/2020,0,0,0,0
AI,1/29/2020,0,0,0,0
AI,1/30/2020,0,0,0,0
AI,1/31/2020,0,0,0,0
AI,2/1/2020,0,0,0,0
AI,2/2/2020,0,0,0,0
AI,2/3/2020,0,0,0,0
AI,2/4/2020,0,0,0,0
AI,2/5/2020,0,0,0,0
AI,2/6/2020,0,0,0,0
AI,2/7/2020,0,0,0,0
AI,2/8/2020,0,0,0,0
AI,2/9/2020,0,0,0,0
AI,2/10/2020,0,0,0,0
AI,2/11/2020,0,0,0,0
AI,2/12/2020,0,0,0,0
AI,2/13/2020,0,0,0,0
AI,2/14/2020,0,0,0,0
AI,2/15/2020,0,0,0,0
AI,2/16/2020,0,0,0,0
AI,2/17/2020,0,0,0,0
AI,2/18/2020,0,0,0,0
AI,2/19/2020,0,0,0,0
AI,2/20/2020,0,0,0,0
AI,2/21/2020,0,0,0,0
AI,2/22/2020,0,0,0,0
AI,2/23/2020,0,0,0,0
AI,2/24/2020,0,0,0,0
AI,2/25/2020,0,0,0,0
AI,2/26/2020,0,0,0,0
AI,2/27/2020,0,0,0,0
AI,2/28/2020,0,0,0,0
AI,2/29/2020,0,0,0,0
AI,3/1/2020,0,0,0,0
AI,3/2/2020,0,0,0,0
AI,3/3/2020,0,0,0,0
AI,3/4/2020,0,0,0,0
AI,3/5/2020,0,0,0,0
AI,3/6/2020,0,0,0,0
AI,3/7/2020,0,0,0,0
AI,3/8/2020,0,0,0,0
AI,3/9/2020,0,0,0,0
AI,3/10/2020,0,0,0,0
AI,3/11/2020,0,0,0,0
AI,3/12/2020,0,0,0,0
AI,3/13/2020,0,0,0,0
AI,3/14/2020,0,0,0,0
AI,3/15/2020,0,0,0,0
AI,3/16/2020,0,0,0,0
AI,3/17/2020,0,0,0,0
AI,3/18/2020,0,0,0,0
AI,3/19/2020,0,0,0,0
AI,3/20/2020,0,0,0,0
AI,3/21/2020,0,0,0,0
AI,3/22/2020,0,0,0,0
AI,3/23/2020,0,0,0,0
AI,3/24/2020,0,0,0,0
AI,3/25/2020,0,0,0,0
AI,3/26/2020,0,0,0,0
AI,3/27/2020,2,0,13.45,13.45
AI,3/28/2020,2,0,13.45,13.45
AI,3/29/2020,2,0,13.45,13.45
AI,3/30/2020,2,0,13.45,13.45
AI,3/31/2020,2,0,13.45,13.45
AI,4/1/2020,2,0,13.45,13.45
AI,4/2/2020,2,0,13.45,13.45
AI,4/3/2020,3,0,20.17,20.17
AI,4/4/2020,3,0,20.17,20.17
AI,4/5/2020,3,0,20.17,20.17
AI,4/6/2020,3,0,20.17,20.17
AI,4/7/2020,3,0,20.17,20.17
AI,4/8/2020,3,0,20.17,20.17
AI,4/9/2020,3,0,6.72,20.17
AI,4/10/2020,3,0,6.72,20.17
AI,4/11/2020,3,0,6.72,20.17
AI,4/12/2020,3,0,6.72,20.17
AI,4/13/2020,3,0,6.72,20.17
AI,4/14/2020,3,0,6.72,20.17
AI,4/15/2020,3,0,6.72,20.17
AI,4/16/2020,3,0,0,20.17
AI,4/17/2020,3,0,0,20.17
AI,4/18/2020,3,0,0,20.17
AI,4/19/2020,3,0,0,20.17
AI,4/20/2020,3,0,0,20.17
AI,4/21/2020,3,0,0,20.17
AI,4/22/2020,3,0,0,20.17
AI,4/23/2020,3,0,0,20.17
AI,4/24/2020,3,0,0,20.17
AI,4/25/2020,3,0,0,20.17
AI,4/26/2020,3,0,0,20.17
AI,4/27/2020,3,0,0,20.17
AI,4/28/2020,3,0,0,20.17
AI,4/29/2020,3,0,0,20.17
AI,4/30/2020,3,0,0,20.17
AI,5/1/2020,3,0,0,20.17
AI,5/2/2020,3,0,0,20.17
AI,5/3/2020,3,0,0,20.17
AI,5/4/2020,3,0,0,20.17
AI,5/5/2020,3,0,0,20.17
AI,5/6/2020,3,0,0,20.17
AI,5/7/2020,3,0,0,20.17
AI,5/8/2020,3,0,0,20.17
AI,5/9/2020,3,0,0,20.17
AI,5/10/2020,3,0,0,20.17
AI,5/11/2020,3,0,0,20.17
AI,5/12/2020,3,0,0,20.17
AI,5/13/2020,3,0,0,20.17
AI,5/14/2020,3,0,0,20.17
AI,5/15/2020,3,0,0,20.17
AI,5/16/2020,3,0,0,20.17
AI,5/17/2020,3,0,0,20.17
AI,5/18/2020,3,0,0,20.17
AI,5/19/2020,3,0,0,20.17
AI,5/20/2020,3,0,0,20.17
AI,5/21/2020,3,0,0,20.17
AI,5/22/2020,3,0,0,20.17
AI,5/23/2020,3,0,0,20.17
AI,5/24/2020,3,0,0,20.17
AI,5/25/2020,3,0,0,20.17
AI,5/26/2020,3,0,0,20.17
AI,5/27/2020,3,0,0,20.17
AI,5/28/2020,3,0,0,20.17
AI,5/29/2020,3,0,0,20.17
AI,5/30/2020,3,0,0,20.17
AI,5/31/2020,3,0,0,20.17
AI,6/1/2020,3,0,0,20.17
AI,6/2/2020,3,0,0,20.17
AI,6/3/2020,3,0,0,20.17
AI,6/4/2020,3,0,0,20.17
AI,6/5/2020,3,0,0,20.17
AI,6/6/2020,3,0,0,20.17
AI,6/7/2020,3,0,0,20.17
AI,6/8/2020,3,0,0,20.17
AI,6/9/2020,3,0,0,20.17
AI,6/10/2020,3,0,0,20.17
AI,6/11/2020,3,0,0,20.17
AI,6/12/2020,3,0,0,20.17
AI,6/13/2020,3,0,0,20.17
AI,6/14/2020,3,0,0,20.17
AI,6/15/2020,3,0,0,20.17
AI,6/16/2020,3,0,0,20.17
AI,6/17/2020,3,0,0,20.17
AI,6/18/2020,3,0,0,20.17
AI,6/19/2020,3,0,0,20.17
AI,6/20/2020,3,0,0,20.17
AI,6/21/2020,3,0,0,20.17
AI,6/22/2020,3,0,0,20.17
AI,6/23/2020,3,0,0,20.17
AI,6/24/2020,3,0,0,20.17
AI,6/25/2020,3,0,0,20.17
AI,6/26/2020,3,0,0,20.17
AI,6/27/2020,3,0,0,20.17
AI,6/28/2020,3,0,0,20.17
AI,6/29/2020,3,0,0,20.17
AI,6/30/2020,3,0,0,20.17
AI,7/1/2020,3,0,0,20.17
AI,7/2/2020,3,0,0,20.17
AI,7/3/2020,3,0,0,20.17
AI,7/4/2020,3,0,0,20.17
AI,7/5/2020,3,0,0,20.17
AI,7/6/2020,3,0,0,20.17
AI,7/7/2020,3,0,0,20.17
AI,7/8/2020,3,0,0,20.17
